uid,accuracy
7955,92.29
7956,88.6
7957,89.01
7958,87.26
7959,84.71
7960,92.96
7961,88.1
7962,88.09
7963,93.41
7964,92.9
7965,87.01
7966,92.0
7967,86.96
7968,91.84
7969,79.57
7970,89.06
7971,89.86
7972,91.92
7973,89.9
7974,91.92
7975,91.28
7976,91.84
7977,89.04
7978,89.99
7979,88.09
7980,88.94
7981,90.4
7982,87.18
7983,76.0
7984,89.51
7985,92.65
7986,91.93
7987,92.81
7988,75.15
7989,92.98
7990,93.01
7991,91.79
7992,86.56
7993,91.79
7994,53.19
7995,10.0
7996,85.83
7997,90.02
7998,90.53
7999,90.99
8000,89.51
8001,89.66
8002,93.94
8003,89.1
8004,93.5
8005,89.46
8006,90.99
8007,89.09
8008,92.97
8009,87.12
8010,88.97
8011,90.65
8012,93.0
8013,89.32
8014,91.55
8015,84.17
8016,88.64
8017,92.08
8018,89.52
8019,90.23
8020,90.95
8021,92.59
8022,91.38
8023,88.64
8024,87.1
8025,92.6
8026,92.3
8027,90.37
8028,88.58
8029,89.86
8030,91.88
8031,91.98
8032,91.82
8033,76.13
8034,91.6
8035,91.41
8036,76.3
8037,92.86
8038,79.67
8039,10.0
8040,82.2
8041,91.63
8042,91.29
8043,90.88
8044,76.14
8045,91.37
8046,91.19
8047,88.53
8048,86.62
8049,92.74
8050,92.22
8051,79.82
8052,93.08
8053,92.0
8054,91.26
8055,92.59
8056,87.65
8057,88.74
8058,93.5
8059,92.86
8060,88.95
8061,88.4
8062,86.29
8063,91.73
8064,90.56
8065,82.06
8066,91.09
8067,76.0
8068,62.03
8069,86.58
8070,10.0
8071,86.69
8072,84.63
8073,88.08
8074,92.77
8075,90.25
8076,92.15
8077,92.68
8078,92.5
8079,92.08
8080,92.24
8081,90.85
8082,92.49
8083,88.52
8084,89.8
8085,92.87
8086,93.09
8087,91.52
8088,73.46
8089,92.67
8090,91.17
8091,91.37
8092,92.21
8093,92.91
8094,92.45
8095,87.97
8096,80.14
8097,89.57
8098,92.03
8099,87.47
8100,88.5
8101,93.46
8102,93.36
8103,91.3
8104,93.41
8105,92.77
8106,84.38
8107,92.28
8108,89.17
8109,88.56
8110,92.86
8111,89.53
8112,90.08
8113,92.05
8114,93.7
8115,92.3
8116,89.18
8117,92.55
8118,89.77
8119,91.74
8120,93.63
8121,91.31
8122,10.0
8123,93.52
8124,93.08
8125,90.98
8126,86.82
8127,86.5
8128,84.51
8129,92.29
8130,88.61
8131,91.56
8132,91.61
8133,10.0
8134,93.39
8135,94.12
8136,89.2
8137,91.92
8138,73.72
8139,89.23
8140,86.8
8141,92.12
8142,91.33
8143,91.81
8144,89.72
8145,91.71
8146,86.64
8147,89.07
8148,86.02
8149,89.06
8150,90.46
8151,91.01
8152,88.91
8153,86.59
8154,89.98
8155,91.64
8156,87.24
8157,92.24
8158,92.8
8159,93.78
8160,92.2
8161,90.05
8162,93.69
8163,92.56
8164,10.0
8165,70.87
8166,92.93
8167,91.88
8168,91.83
8169,80.64
8170,87.9
8171,89.16
8172,89.61
8173,88.1
8174,88.16
8175,92.71
8176,92.45
8177,86.41
8178,86.33
8179,89.76
8180,92.27
8181,89.64
8182,88.6
8183,10.0
8184,91.86
8185,92.19
8186,84.8
8187,69.86
8188,92.84
8189,89.33
8190,92.27
8191,90.19
8192,93.02
8193,86.66
8194,92.76
8195,89.37
8196,80.78
8197,91.66
8198,91.68
8199,80.12
8200,89.01
8201,86.43
8202,89.83
8203,92.91
8204,84.07
8205,89.46
8206,88.9
8207,92.0
8208,91.08
8209,92.74
8210,91.82
8211,90.62
8212,93.36
8213,87.11
8214,73.66
8215,88.77
8216,93.97
8217,91.75
8218,75.13
8219,91.69
8220,92.5
8221,92.37
8222,86.76
8223,90.86
8224,10.0
8225,89.02
8226,87.55
8227,87.13
8228,92.93
8229,91.37
8230,91.69
8231,88.06
8232,10.0
8233,92.42
8234,91.53
8235,78.24
8236,91.86
8237,10.0
8238,92.32
8239,91.55
8240,87.77
8241,82.48
8242,92.08
8243,88.9
8244,89.21
8245,92.52
8246,92.31
8247,89.22
8248,92.96
8249,90.88
8250,91.72
8251,91.19
8252,88.78
8253,93.54
8254,92.4
8255,90.02
8256,90.58
8257,91.62
8258,87.08
8259,91.42
8260,92.96
8261,88.95
8262,85.64
8263,90.02
8264,89.86
8265,90.8
8266,91.09
8267,76.38
8268,87.09
8269,92.2
8270,89.42
8271,90.9
8272,92.26
8273,91.61
8274,10.0
8275,92.36
8276,93.32
8277,92.61
8278,92.21
8279,91.92
8280,88.56
8281,83.71
8282,92.28
8283,92.3
8284,92.86
8285,93.83
8286,92.57
8287,88.3
8288,93.71
8289,88.82
8290,93.85
8291,93.07
8292,91.51
8293,88.88
8294,90.16
8295,90.22
8296,92.97
8297,88.97
8298,84.86
8299,88.62
8300,92.04
8301,92.31
8302,92.22
8303,88.28
8304,88.08
8305,88.59
8306,92.47
8307,92.43
8308,92.06
8309,91.47
8310,80.93
8311,88.58
8312,92.71
8313,90.97
8314,64.71
8315,82.68
8316,86.85
8317,10.0
8318,86.27
8319,91.91
8320,86.82
8321,92.32
8322,86.45
8323,90.87
8324,86.48
8325,88.7
8326,88.4
8327,88.04
8328,90.77
8329,55.41
8330,92.6
8331,91.8
8332,86.32
8333,90.11
8334,91.19
8335,88.61
8336,92.44
8337,89.36
8338,86.57
8339,88.7
8340,91.2
8341,92.49
8342,84.81
8343,93.16
8344,91.29
8345,87.66
8346,91.91
8347,85.77
8348,76.08
8349,89.79
8350,73.01
8351,87.32
8352,93.23
8353,88.92
8354,10.0
8355,91.56
8356,91.61
8357,91.37
8358,91.78
8359,91.23
8360,91.97
8361,80.24
8362,89.31
8363,88.98
8364,91.04
8365,91.71
8366,89.99
8367,88.37
8368,89.11
8369,89.57
8370,86.72
8371,86.75
8372,91.04
8373,85.14
8374,88.82
8375,92.01
8376,92.36
8377,92.2
8378,91.09
8379,91.15
8380,92.28
8381,10.0
8382,91.33
8383,88.58
8384,89.73
8385,90.42
8386,89.23
8387,92.93
8388,91.51
8389,91.75
8390,85.24
8391,88.96
8392,86.36
8393,86.93
8394,92.83
8395,91.34
8396,92.11
8397,91.59
8398,91.74
8399,93.16
8400,92.22
8401,93.49
8402,78.79
8403,89.61
8404,86.34
8405,91.99
8406,93.63
8407,75.47
8408,92.12
8409,90.97
8410,91.37
8411,92.87
8412,89.67
8413,93.71
8414,91.2
8415,93.08
8416,85.71
8417,88.97
8418,88.83
8419,89.53
8420,91.37
8421,10.0
8422,92.03
8423,92.85
8424,91.4
8425,91.65
8426,93.71
8427,86.55
8428,90.23
8429,91.29
8430,79.66
8431,90.31
8432,92.06
8433,75.85
8434,92.36
8435,89.94
8436,89.54
8437,89.09
8438,90.87
8439,84.02
8440,90.61
8441,85.95
8442,90.13
8443,86.92
8444,85.62
8445,69.95
8446,88.57
8447,92.25
8448,89.66
8449,93.91
8450,92.31
8451,91.1
8452,94.09
8453,88.21
8454,90.19
8455,92.3
8456,80.1
8457,92.73
8458,91.8
8459,88.66
8460,85.72
8461,89.93
8462,87.14
8463,92.82
8464,92.7
8465,90.98
8466,91.24
8467,73.22
8468,88.13
8469,88.15
8470,78.96
8471,91.97
8472,89.68
8473,89.08
8474,89.08
8475,74.74
8476,92.1
8477,73.94
8478,89.93
8479,90.85
8480,92.4
8481,56.16
8482,90.64
8483,92.59
8484,89.11
8485,93.13
8486,91.59
8487,89.43
8488,88.7
8489,91.99
8490,91.83
8491,91.69
8492,89.83
8493,92.25
8494,92.18
8495,88.01
8496,91.69
8497,91.98
8498,92.66
8499,87.27
8500,91.82
8501,75.34
8502,91.9
8503,88.99
8504,91.7
8505,90.28
8506,92.16
8507,88.85
8508,88.98
8509,86.71
8510,92.59
8511,87.05
8512,86.42
8513,88.21
8514,93.19
8515,91.55
8516,89.75
8517,10.0
8518,91.55
8519,10.0
8520,89.3
8521,75.42
8522,91.57
8523,90.78
8524,92.47
8525,89.32
8526,87.06
8527,87.99
8528,92.43
8529,93.64
8530,92.5
8531,89.62
8532,93.41
8533,92.25
8534,92.28
8535,92.05
8536,92.74
8537,92.08
8538,92.5
8539,86.49
8540,92.0
8541,79.68
8542,88.8
8543,87.5
8544,82.02
8545,89.39
8546,89.14
8547,93.22
8548,89.32
8549,93.3
8550,91.92
8551,89.62
8552,10.0
8553,91.8
8554,91.27
8555,87.27
8556,86.27
8557,93.08
8558,88.33
8559,90.27
8560,91.77
8561,92.96
8562,87.06
8563,85.16
8564,89.31
8565,92.63
8566,93.13
8567,92.47
8568,92.01
8569,92.11
8570,84.88
8571,85.41
8572,94.12
8573,89.51
8574,86.55
8575,91.93
8576,80.42
8577,90.26
8578,73.91
8579,86.55
8580,74.42
8581,91.96
8582,10.0
8583,92.28
8584,89.51
8585,91.28
8586,92.02
8587,91.01
8588,89.1
8589,89.2
8590,93.54
8591,91.86
8592,93.74
8593,92.46
8594,91.83
8595,92.03
8596,73.54
8597,81.17
8598,92.58
8599,91.11
8600,85.75
8601,93.1
8602,90.65
8603,88.93
8604,84.53
8605,87.01
8606,93.63
8607,91.13
8608,87.34
8609,91.85
8610,93.73
8611,93.36
8612,91.27
8613,59.74
8614,59.35
8615,92.53
8616,92.96
8617,92.36
8618,92.94
8619,92.66
8620,88.58
8621,93.92
8622,92.7
8623,92.04
8624,93.08
8625,93.34
8626,91.16
8627,93.2
8628,75.58
8629,91.21
8630,88.92
8631,88.0
8632,82.01
8633,90.24
8634,91.17
8635,84.8
8636,92.15
8637,87.34
8638,86.74
8639,90.88
8640,86.88
8641,93.01
8642,75.71
8643,82.12
8644,92.37
8645,73.91
8646,74.08
8647,86.23
8648,75.71
8649,93.86
8650,90.96
8651,91.2
8652,79.61
8653,10.0
8654,93.68
8655,54.9
8656,91.58
8657,87.47
8658,92.37
8659,92.05
8660,87.27
8661,89.05
8662,92.9
8663,92.45
8664,86.51
8665,92.04
8666,91.09
8667,92.17
8668,92.79
8669,92.84
8670,92.78
8671,87.15
8672,89.15
8673,89.02
8674,92.27
8675,91.04
8676,88.54
8677,89.79
8678,91.96
8679,92.36
8680,90.28
8681,89.77
8682,87.27
8683,92.56
8684,90.06
8685,89.03
8686,85.48
8687,86.6
8688,90.15
8689,88.52
8690,88.18
8691,91.44
8692,84.57
8693,92.32
8694,89.04
8695,93.88
8696,91.56
8697,88.98
8698,85.75
8699,10.0
8700,88.03
8701,91.92
8702,91.92
8703,91.16
8704,92.03
8705,88.77
8706,76.31
8707,84.78
8708,93.82
8709,90.31
8710,87.43
8711,90.16
8712,83.28
8713,87.45
8714,91.19
8715,90.47
8716,75.9
8717,85.74
8718,92.67
8719,87.77
8720,89.44
8721,78.21
8722,73.37
8723,92.67
8724,92.66
8725,92.8
8726,92.1
8727,75.16
8728,87.91
8729,92.71
8730,92.17
8731,59.61
8732,92.01
8733,93.94
8734,91.85
8735,91.88
8736,93.73
8737,86.79
8738,88.54
8739,91.05
8740,10.0
8741,86.83
8742,89.66
8743,88.9
8744,90.22
8745,91.28
8746,89.87
8747,57.81
8748,87.37
8749,92.11
8750,91.5
8751,92.47
8752,93.13
8753,92.29
8754,93.11
8755,89.84
8756,89.13
8757,89.24
8758,92.0
8759,88.38
8760,88.87
8761,93.18
8762,10.0
8763,92.13
8764,86.73
8765,10.0
8766,87.17
8767,91.2
8768,92.78
8769,78.02
8770,91.07
8771,90.45
8772,92.56
8773,91.26
8774,93.18
8775,93.43
8776,91.41
8777,92.25
8778,86.93
8779,91.16
8780,88.48
8781,88.96
8782,87.55
8783,92.35
8784,92.64
8785,91.6
8786,89.61
8787,91.73
8788,88.55
8789,88.5
8790,10.0
8791,92.34
8792,10.0
8793,91.55
8794,90.96
8795,87.37
8796,91.78
8797,88.08
8798,91.6
8799,78.81
8800,84.28
8801,91.99
8802,91.1
8803,89.95
8804,91.73
8805,91.51
8806,89.37
8807,89.62
8808,89.21
8809,89.15
8810,87.1
8811,75.71
8812,90.07
8813,91.92
8814,89.22
8815,76.71
8816,92.27
8817,92.59
8818,89.18
8819,92.5
8820,87.19
8821,91.7
8822,91.33
8823,91.01
8824,93.3
8825,91.61
8826,89.15
8827,93.3
8828,91.51
8829,72.95
8830,85.55
8831,91.23
8832,92.2
8833,91.72
8834,92.3
8835,91.84
8836,92.22
8837,89.61
8838,93.38
8839,85.97
8840,92.17
8841,92.8
8842,92.8
8843,91.13
8844,86.87
8845,93.5
8846,90.91
8847,93.34
8848,92.88
8849,92.93
8850,91.02
8851,92.79
8852,93.66
8853,93.3
8854,91.65
8855,93.89
8856,75.81
8857,93.0
8858,91.83
8859,92.26
8860,94.43
8861,92.35
8862,92.22
8863,76.21
8864,87.93
8865,82.46
8866,88.46
8867,90.33
8868,92.21
8869,91.87
8870,86.91
8871,88.35
8872,88.77
8873,89.13
8874,90.32
8875,92.56
8876,88.91
8877,93.58
8878,89.19
8879,84.16
8880,92.37
8881,82.51
8882,90.15
8883,92.13
8884,93.75
8885,90.98
8886,92.26
8887,10.0
8888,88.31
8889,88.38
8890,92.04
8891,93.38
8892,90.31
8893,88.19
8894,93.07
8895,89.32
8896,89.56
8897,92.13
8898,84.23
8899,58.13
8900,92.89
8901,93.14
8902,91.0
8903,75.9
8904,91.9
8905,89.65
8906,10.0
8907,91.91
8908,92.07
8909,78.12
8910,88.8
8911,76.61
8912,86.36
8913,90.84
8914,75.44
8915,88.7
8916,90.25
8917,89.53
8918,91.04
8919,92.37
8920,92.38
8921,82.82
8922,91.43
8923,89.28
8924,92.27
8925,86.87
8926,92.79
8927,10.0
8928,82.14
8929,92.71
8930,89.29
8931,92.04
8932,77.92
8933,91.41
8934,92.34
8935,88.76
8936,92.29
8937,86.91
8938,92.22
8939,91.46
8940,91.23
8941,91.1
8942,91.69
8943,75.63
8944,92.3
8945,92.03
8946,93.25
8947,76.39
8948,90.92
8949,91.76
8950,89.3
8951,87.68
8952,90.0
8953,79.37
8954,86.87
8955,91.87
8956,87.34
8957,89.25
8958,10.0
8959,90.32
8960,91.79
8961,92.93
8962,88.18
8963,84.99
8964,89.62
8965,89.46
8966,89.23
8967,90.95
8968,90.32
8969,88.05
8970,89.32
8971,90.54
8972,87.79
8973,92.5
8974,85.21
8975,86.33
8976,92.24
8977,87.36
8978,85.56
8979,91.81
8980,90.25
8981,49.98
8982,92.15
8983,91.31
8984,88.21
8985,93.03
8986,88.41
8987,92.16
8988,88.11
8989,91.39
8990,89.4
8991,89.59
8992,92.63
8993,93.35
8994,80.14
8995,91.61
8996,91.33
8997,87.89
8998,73.47
8999,92.25
9000,92.69
9001,91.43
9002,92.42
9003,90.85
9004,92.2
9005,73.42
9006,79.9
9007,92.13
9008,89.16
9009,91.77
9010,90.22
9011,10.0
9012,75.96
9013,92.77
9014,70.18
9015,91.85
9016,93.49
9017,88.3
9018,89.39
9019,71.36
9020,91.87
9021,92.67
9022,90.69
9023,80.15
9024,75.47
9025,91.8
9026,91.84
9027,91.63
9028,90.99
9029,87.3
9030,88.42
9031,91.15
9032,90.75
9033,91.51
9034,92.72
9035,90.63
9036,91.42
9037,91.88
9038,92.32
9039,84.36
9040,86.83
9041,91.67
9042,90.43
9043,91.71
9044,92.1
9045,92.34
9046,93.57
9047,89.3
9048,93.32
9049,93.28
9050,90.57
9051,10.0
9052,93.14
9053,92.19
9054,56.05
9055,91.48
9056,90.3
9057,68.26
9058,89.75
9059,92.74
9060,90.95
9061,79.97
9062,91.18
9063,80.51
9064,90.28
9065,92.04
9066,91.72
9067,88.95
9068,87.5
9069,92.06
9070,89.73
9071,80.35
9072,91.94
9073,88.78
9074,91.81
9075,86.4
9076,89.43
9077,92.03
9078,90.25
9079,92.38
9080,93.23
9081,90.0
9082,79.11
9083,91.21
9084,88.96
9085,87.96
9086,92.1
9087,79.73
9088,88.58
9089,91.71
9090,86.9
9091,91.37
9092,89.25
9093,87.56
9094,93.45
9095,92.45
9096,73.5
9097,88.37
9098,92.53
9099,93.94
9100,91.2
9101,92.77
9102,75.81
9103,91.45
9104,90.1
9105,85.3
9106,93.27
9107,90.7
9108,92.16
9109,91.82
9110,86.9
9111,92.48
9112,92.67
9113,88.44
9114,90.75
9115,90.4
9116,91.94
9117,88.99
9118,91.97
9119,90.1
9120,92.29
9121,93.45
9122,90.79
9123,89.74
9124,91.89
9125,79.93
9126,79.1
9127,88.02
9128,75.85
9129,92.87
9130,89.06
9131,73.11
9132,87.37
9133,92.57
9134,75.77
9135,88.68
9136,91.81
9137,92.25
9138,93.02
9139,90.42
9140,92.15
9141,93.06
9142,89.07
9143,89.81
9144,91.92
9145,85.19
9146,92.2
9147,86.79
9148,91.21
9149,93.75
9150,89.16
9151,88.1
9152,86.87
9153,92.42
9154,92.06
9155,76.61
9156,93.4
9157,87.02
9158,92.11
9159,92.26
9160,92.27
9161,93.47
9162,89.28
9163,81.19
9164,92.51
9165,91.18
9166,88.79
9167,77.08
9168,91.82
9169,92.47
9170,91.42
9171,88.5
9172,92.36
9173,92.58
9174,89.29
9175,91.1
9176,89.96
9177,10.0
9178,88.93
9179,90.39
9180,91.11
9181,90.96
9182,85.6
9183,90.17
9184,92.51
9185,92.57
9186,90.63
9187,91.53
9188,91.81
9189,92.43
9190,92.27
9191,91.16
9192,90.35
9193,92.22
9194,80.05
9195,86.76
9196,90.26
9197,89.5
9198,79.66
9199,90.06
9200,86.31
9201,88.94
9202,92.33
9203,91.87
9204,90.01
9205,91.25
9206,89.89
9207,92.82
9208,92.57
9209,90.25
9210,86.36
9211,92.38
9212,91.8
9213,92.37
9214,80.29
9215,93.08
9216,93.3
9217,90.77
9218,92.78
9219,92.05
9220,91.85
9221,91.71
9222,84.16
9223,89.16
9224,87.45
9225,92.25
9226,81.98
9227,90.51
9228,91.15
9229,90.8
9230,86.58
9231,68.6
9232,92.36
9233,93.25
9234,88.82
9235,93.02
9236,87.35
9237,88.31
9238,88.52
9239,89.44
9240,90.86
9241,86.58
9242,92.21
9243,91.9
9244,92.68
9245,89.82
9246,91.45
9247,76.81
9248,85.23
9249,10.0
9250,90.67
9251,90.73
9252,91.06
9253,89.61
9254,92.15
9255,92.36
9256,88.86
9257,90.23
9258,91.19
9259,75.73
9260,92.06
9261,89.5
9262,79.8
9263,92.43
9264,92.24
9265,87.97
9266,90.29
9267,92.2
9268,88.25
9269,90.43
9270,91.67
9271,89.25
9272,93.04
9273,92.64
9274,93.04
9275,92.26
9276,88.85
9277,87.02
9278,92.62
9279,92.8
9280,84.8
9281,93.02
9282,86.47
9283,89.9
9284,80.58
9285,91.9
9286,92.11
9287,73.51
9288,93.11
9289,84.05
9290,91.16
9291,92.34
9292,91.13
9293,87.42
9294,87.21
9295,87.91
9296,88.78
9297,91.35
9298,91.51
9299,90.16
9300,90.67
9301,87.8
9302,93.61
9303,89.35
9304,88.85
9305,90.05
9306,92.73
9307,51.59
9308,92.83
9309,85.88
9310,92.3
9311,10.0
9312,68.73
9313,92.99
9314,91.17
9315,93.02
9316,91.48
9317,86.39
9318,91.36
9319,88.44
9320,92.23
9321,89.6
9322,89.87
9323,89.17
9324,92.11
9325,92.77
9326,78.26
9327,88.63
9328,86.77
9329,88.91
9330,90.54
9331,86.85
9332,89.62
9333,91.76
9334,90.15
9335,92.33
9336,92.54
9337,92.06
9338,88.63
9339,89.7
9340,91.78
9341,92.06
9342,90.05
9343,78.96
9344,89.01
9345,92.04
9346,86.27
9347,80.63
9348,57.74
9349,90.1
9350,93.28
9351,92.29
9352,91.13
9353,91.63
9354,92.51
9355,87.1
9356,87.16
9357,89.58
9358,89.0
9359,92.98
9360,91.06
9361,91.21
9362,84.71
9363,91.79
9364,92.18
9365,91.2
9366,92.5
9367,91.25
9368,91.85
9369,92.15
9370,91.81
9371,89.91
9372,93.59
9373,81.96
9374,90.72
9375,92.75
9376,90.24
9377,76.05
9378,87.5
9379,91.88
9380,89.72
9381,91.96
9382,86.51
9383,86.51
9384,90.94
9385,92.66
9386,88.77
9387,92.95
9388,91.4
9389,92.98
9390,92.4
9391,92.41
9392,89.46
9393,90.2
9394,86.54
9395,90.88
9396,86.93
9397,92.59
9398,88.85
9399,92.17
9400,79.61
9401,88.9
9402,86.71
9403,90.59
9404,92.33
9405,75.79
9406,75.85
9407,90.62
9408,92.44
9409,88.25
9410,91.29
9411,92.23
9412,82.42
9413,89.3
9414,91.58
9415,84.69
9416,10.0
9417,92.71
9418,88.44
9419,68.67
9420,85.21
9421,91.2
9422,90.0
9423,83.92
9424,90.93
9425,86.85
9426,91.37
9427,92.22
9428,93.06
9429,92.69
9430,90.95
9431,93.8
9432,91.52
9433,91.35
9434,88.59
9435,89.9
9436,93.29
9437,10.0
9438,10.0
9439,91.08
9440,85.94
9441,93.05
9442,93.02
9443,92.97
9444,91.79
9445,89.88
9446,91.73
9447,83.22
9448,92.71
9449,88.86
9450,91.01
9451,93.37
9452,91.37
9453,92.16
9454,86.54
9455,91.12
9456,87.07
9457,87.64
9458,90.01
9459,92.0
9460,93.24
9461,88.15
9462,92.23
9463,92.56
9464,10.0
9465,10.0
9466,87.77
9467,88.95
9468,92.3
9469,91.18
9470,87.88
9471,91.34
9472,89.6
9473,88.59
9474,93.11
9475,88.52
9476,91.95
9477,93.01
9478,92.1
9479,90.33
9480,91.39
9481,92.19
9482,92.44
9483,92.14
9484,92.19
9485,91.3
9486,89.25
9487,92.85
9488,92.42
9489,88.68
9490,91.83
9491,91.82
9492,90.51
9493,93.48
9494,93.46
9495,93.15
9496,90.75
9497,92.17
9498,89.48
9499,92.59
9500,88.92
9501,91.75
9502,91.82
9503,89.68
9504,88.62
9505,78.7
9506,93.44
9507,92.38
9508,91.6
9509,91.72
9510,86.85
9511,91.68
9512,90.71
9513,92.19
9514,91.17
9515,92.24
9516,87.1
9517,91.65
9518,86.15
9519,69.03
9520,10.0
9521,92.07
9522,91.35
9523,76.65
9524,92.41
9525,90.83
9526,91.46
9527,90.47
9528,92.09
9529,88.75
9530,88.06
9531,10.0
9532,92.35
9533,89.23
9534,90.4
9535,84.63
9536,89.7
9537,88.24
9538,92.12
9539,91.7
9540,91.29
9541,92.11
9542,90.55
9543,93.62
9544,10.0
9545,86.74
9546,73.85
9547,86.73
9548,93.22
9549,91.88
9550,88.33
9551,79.28
9552,89.92
9553,87.27
9554,92.2
9555,89.37
9556,91.61
9557,89.17
9558,92.42
9559,92.43
9560,72.38
9561,81.21
9562,82.48
9563,89.14
9564,90.67
9565,89.25
9566,90.94
9567,91.24
9568,91.05
9569,89.29
9570,10.0
9571,93.16
9572,93.72
9573,90.29
9574,91.94
9575,91.54
9576,87.47
9577,86.6
9578,78.0
9579,89.61
9580,92.52
9581,80.15
9582,91.92
9583,76.98
9584,69.53
9585,10.0
9586,94.23
9587,92.38
9588,10.0
9589,84.12
9590,90.84
9591,89.26
9592,72.95
9593,89.63
9594,91.31
9595,91.31
9596,93.27
9597,93.55
9598,89.08
9599,91.89
9600,93.16
9601,92.39
9602,76.11
9603,91.01
9604,92.29
9605,90.08
9606,84.88
9607,72.58
9608,92.9
9609,92.09
9610,88.76
9611,91.38
9612,93.6
9613,89.58
9614,89.13
9615,70.87
9616,89.64
9617,92.34
9618,93.06
9619,74.52
9620,93.58
9621,92.28
9622,89.97
9623,92.44
9624,92.88
9625,10.0
9626,91.89
9627,89.5
9628,86.59
9629,70.11
9630,88.02
9631,92.45
9632,92.02
9633,90.26
9634,88.66
9635,93.56
9636,92.53
9637,90.87
9638,75.27
9639,90.96
9640,93.59
9641,88.98
9642,92.2
9643,75.82
9644,89.01
9645,10.0
9646,81.26
9647,92.22
9648,93.45
9649,89.58
9650,86.79
9651,92.14
9652,92.11
9653,89.89
9654,89.67
9655,90.36
9656,94.03
9657,92.28
9658,91.07
9659,92.14
9660,87.45
9661,93.02
9662,86.93
9663,92.5
9664,91.06
9665,80.02
9666,87.41
9667,90.08
9668,92.95
9669,90.08
9670,78.18
9671,72.68
9672,91.91
9673,92.95
9674,91.9
9675,92.2
9676,80.76
9677,92.74
9678,91.54
9679,79.95
9680,89.95
9681,56.67
9682,87.62
9683,92.21
9684,89.29
9685,92.64
9686,91.96
9687,87.47
9688,92.08
9689,93.23
9690,92.74
9691,91.56
9692,93.25
9693,88.81
9694,89.24
9695,91.68
9696,82.93
9697,92.6
9698,92.14
9699,85.48
9700,92.35
9701,54.79
9702,92.41
9703,92.31
9704,89.01
9705,80.3
9706,89.2
9707,90.19
9708,89.29
9709,92.5
9710,92.39
9711,91.82
9712,86.78
9713,92.68
9714,91.07
9715,92.83
9716,88.23
9717,89.85
9718,93.83
9719,10.0
9720,92.36
9721,92.09
9722,93.85
9723,79.92
9724,86.74
9725,53.67
9726,90.78
9727,91.46
9728,93.01
9729,92.99
9730,92.24
9731,88.98
9732,91.91
9733,88.83
9734,75.5
9735,88.6
9736,75.54
9737,92.35
9738,92.32
9739,88.93
9740,89.46
9741,91.26
9742,86.67
9743,93.89
9744,92.04
9745,92.44
9746,88.88
9747,92.24
9748,92.57
9749,92.96
9750,89.57
9751,92.87
9752,91.66
9753,92.88
9754,87.19
9755,91.86
9756,91.85
9757,90.28
9758,92.06
9759,91.16
9760,89.43
9761,89.81
9762,90.73
9763,89.75
9764,90.53
9765,92.81
9766,91.87
9767,89.96
9768,88.82
9769,89.65
9770,92.69
9771,91.62
9772,92.35
9773,86.86
9774,91.41
9775,88.3
9776,91.84
9777,91.47
9778,93.53
9779,92.48
9780,91.34
9781,91.65
9782,93.26
9783,90.95
9784,92.97
9785,93.08
9786,88.55
9787,90.25
9788,92.86
9789,88.92
9790,91.71
9791,91.08
9792,91.9
9793,92.31
9794,91.98
9795,87.61
9796,89.23
9797,88.25
9798,75.88
9799,89.04
9800,88.95
9801,92.12
9802,92.33
9803,91.44
9804,85.44
9805,89.79
9806,92.03
9807,91.62
9808,92.29
9809,91.45
9810,91.9
9811,84.57
9812,90.32
9813,90.66
9814,92.76
9815,92.02
9816,79.78
9817,93.46
9818,92.51
9819,93.57
9820,86.87
9821,92.32
9822,92.42
9823,79.92
9824,91.93
9825,85.09
9826,85.09
9827,91.91
9828,90.97
9829,91.99
9830,92.23
9831,88.14
9832,86.51
9833,89.63
9834,89.69
9835,92.42
9836,93.43
9837,88.29
9838,89.27
9839,89.19
9840,86.85
9841,86.21
9842,90.39
9843,84.6
9844,90.89
9845,87.79
9846,92.01
9847,89.49
9848,88.58
9849,87.96
9850,10.0
9851,93.24
9852,10.0
9853,88.03
9854,91.65
9855,91.56
9856,87.85
9857,88.12
9858,91.97
9859,76.3
9860,69.02
9861,92.34
9862,91.51
9863,92.26
9864,92.75
9865,73.86
9866,91.24
9867,91.11
9868,91.23
9869,93.12
9870,92.15
9871,10.0
9872,89.37
9873,90.62
9874,92.15
9875,90.75
9876,91.67
9877,91.68
9878,87.98
9879,75.88
9880,92.54
9881,90.32
9882,84.35
9883,92.5
9884,90.85
9885,88.83
9886,88.13
9887,89.26
9888,85.89
9889,88.43
9890,92.63
9891,84.63
9892,76.13
9893,88.86
9894,10.0
9895,92.54
9896,90.03
9897,73.97
9898,91.99
9899,92.75
9900,89.79
9901,80.27
9902,93.44
9903,92.96
9904,88.7
9905,92.22
9906,90.94
9907,91.54
9908,93.04
9909,91.73
9910,91.63
9911,88.22
9912,92.71
9913,80.0
9914,89.89
9915,87.04
9916,93.29
9917,92.76
9918,88.64
9919,91.76
9920,91.96
9921,92.17
9922,86.48
9923,93.68
9924,92.19
9925,92.15
9926,89.39
9927,93.35
9928,91.73
9929,10.0
9930,94.28
9931,91.73
9932,89.31
9933,83.66
9934,88.83
9935,87.47
9936,92.22
9937,93.11
9938,80.45
9939,85.45
9940,92.82
9941,93.79
9942,92.17
9943,79.56
9944,80.42
9945,87.12
9946,91.19
9947,86.67
9948,89.0
9949,89.68
9950,93.85
9951,88.88
9952,79.88
